70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
-6.94E-06,-2.20E-05,-1.29E-05,-4.28E-06,-5.67E-07,-1.87E-05,-1.72E-05,1.29E-05,7.54E-06,-1.64E-07,-5.59E-06,-2.85E-05,8.84E-06,1.90E-05,3.07E-07,-4.17E-07,-3.40E-07,-6.11E-05,-1.90E-05,3.12E-07
-6.61E-06,-2.08E-05,-1.34E-05,-4.50E-06,-5.76E-07,-1.87E-05,-1.62E-05,1.27E-05,7.46E-06,-1.68E-07,-4.45E-06,-2.90E-05,8.23E-06,1.88E-05,3.00E-07,-4.16E-07,-3.41E-07,-6.02E-05,-1.86E-05,3.10E-07
-6.22E-06,-1.97E-05,-1.39E-05,-4.74E-06,-5.87E-07,-1.88E-05,-1.50E-05,1.25E-05,7.37E-06,-1.71E-07,-3.29E-06,-2.97E-05,7.58E-06,1.86E-05,2.93E-07,-4.14E-07,-3.42E-07,-5.98E-05,-1.83E-05,3.08E-07
-5.84E-06,-1.86E-05,-1.45E-05,-4.99E-06,-6.01E-07,-1.89E-05,-1.39E-05,1.23E-05,7.30E-06,-1.74E-07,-2.21E-06,-3.04E-05,6.91E-06,1.85E-05,2.86E-07,-4.13E-07,-3.43E-07,-5.97E-05,-1.80E-05,3.05E-07
-5.43E-06,-1.74E-05,-1.51E-05,-5.26E-06,-6.16E-07,-1.91E-05,-1.27E-05,1.20E-05,7.24E-06,-1.77E-07,-1.13E-06,-3.11E-05,6.23E-06,1.83E-05,2.79E-07,-4.11E-07,-3.44E-07,-5.97E-05,-1.78E-05,3.03E-07
-5.06E-06,-1.64E-05,-1.57E-05,-5.54E-06,-6.33E-07,-1.92E-05,-1.15E-05,1.18E-05,7.18E-06,-1.80E-07,-2.03E-07,-3.20E-05,5.53E-06,1.82E-05,2.72E-07,-4.10E-07,-3.45E-07,-6.00E-05,-1.76E-05,3.01E-07
-4.68E-06,-1.54E-05,-1.63E-05,-5.84E-06,-6.52E-07,-1.95E-05,-1.03E-05,1.15E-05,7.13E-06,-1.82E-07,5.69E-07,-3.28E-05,4.80E-06,1.80E-05,2.64E-07,-4.08E-07,-3.46E-07,-6.06E-05,-1.74E-05,2.99E-07
-4.33E-06,-1.45E-05,-1.69E-05,-6.14E-06,-6.71E-07,-1.97E-05,-9.25E-06,1.12E-05,7.06E-06,-1.85E-07,1.21E-06,-3.36E-05,4.06E-06,1.78E-05,2.57E-07,-4.06E-07,-3.46E-07,-6.13E-05,-1.73E-05,2.98E-07
-3.96E-06,-1.36E-05,-1.75E-05,-6.43E-06,-6.91E-07,-1.99E-05,-8.19E-06,1.09E-05,6.97E-06,-1.87E-07,1.59E-06,-3.45E-05,3.33E-06,1.76E-05,2.49E-07,-4.04E-07,-3.46E-07,-6.20E-05,-1.71E-05,2.96E-07
-3.61E-06,-1.27E-05,-1.81E-05,-6.73E-06,-7.09E-07,-2.02E-05,-7.18E-06,1.06E-05,6.88E-06,-1.89E-07,1.92E-06,-3.52E-05,2.63E-06,1.74E-05,2.42E-07,-4.03E-07,-3.47E-07,-6.26E-05,-1.69E-05,2.94E-07
-3.26E-06,-1.20E-05,-1.87E-05,-7.02E-06,-7.28E-07,-2.03E-05,-6.28E-06,1.03E-05,6.77E-06,-1.91E-07,2.01E-06,-3.58E-05,1.93E-06,1.72E-05,2.34E-07,-4.01E-07,-3.47E-07,-6.32E-05,-1.67E-05,2.92E-07
-2.91E-06,-1.12E-05,-1.92E-05,-7.30E-06,-7.46E-07,-2.01E-05,-5.48E-06,9.94E-06,6.63E-06,-1.93E-07,1.90E-06,-3.63E-05,1.27E-06,1.69E-05,2.27E-07,-3.98E-07,-3.47E-07,-6.37E-05,-1.64E-05,2.90E-07
-2.56E-06,-1.06E-05,-1.97E-05,-7.57E-06,-7.62E-07,-1.97E-05,-4.75E-06,9.61E-06,6.49E-06,-1.95E-07,1.76E-06,-3.67E-05,6.28E-07,1.67E-05,2.19E-07,-3.96E-07,-3.47E-07,-6.40E-05,-1.60E-05,2.89E-07
-2.21E-06,-9.94E-06,-2.02E-05,-7.83E-06,-7.77E-07,-1.90E-05,-4.12E-06,9.29E-06,6.33E-06,-1.97E-07,1.46E-06,-3.70E-05,4.75E-08,1.64E-05,2.12E-07,-3.94E-07,-3.47E-07,-6.40E-05,-1.56E-05,2.87E-07
-1.87E-06,-9.38E-06,-2.06E-05,-8.07E-06,-7.89E-07,-1.78E-05,-3.57E-06,8.97E-06,6.16E-06,-1.99E-07,1.13E-06,-3.71E-05,-4.63E-07,1.61E-05,2.04E-07,-3.92E-07,-3.47E-07,-6.37E-05,-1.51E-05,2.85E-07
-1.55E-06,-8.90E-06,-2.10E-05,-8.28E-06,-7.97E-07,-1.61E-05,-3.14E-06,8.67E-06,6.00E-06,-2.00E-07,7.54E-07,-3.71E-05,-9.00E-07,1.57E-05,1.96E-07,-3.89E-07,-3.46E-07,-6.30E-05,-1.45E-05,2.84E-07
-1.25E-06,-8.48E-06,-2.12E-05,-8.47E-06,-8.02E-07,-1.40E-05,-2.77E-06,8.39E-06,5.85E-06,-2.02E-07,4.23E-07,-3.70E-05,-1.27E-06,1.54E-05,1.89E-07,-3.87E-07,-3.46E-07,-6.20E-05,-1.38E-05,2.82E-07
-9.77E-07,-8.13E-06,-2.15E-05,-8.64E-06,-8.04E-07,-1.15E-05,-2.48E-06,8.15E-06,5.71E-06,-2.03E-07,7.99E-08,-3.68E-05,-1.59E-06,1.50E-05,1.81E-07,-3.84E-07,-3.45E-07,-6.07E-05,-1.30E-05,2.81E-07
-7.50E-07,-7.86E-06,-2.17E-05,-8.79E-06,-8.03E-07,-8.64E-06,-2.25E-06,7.94E-06,5.59E-06,-2.05E-07,-1.89E-07,-3.65E-05,-1.83E-06,1.46E-05,1.74E-07,-3.81E-07,-3.44E-07,-5.91E-05,-1.21E-05,2.79E-07
-5.94E-07,-7.69E-06,-2.18E-05,-8.90E-06,-7.98E-07,-5.45E-06,-2.11E-06,7.81E-06,5.49E-06,-2.06E-07,-3.88E-07,-3.60E-05,-1.97E-06,1.42E-05,1.66E-07,-3.79E-07,-3.44E-07,-5.69E-05,-1.11E-05,2.78E-07
-5.02E-07,-7.61E-06,-2.18E-05,-8.98E-06,-7.89E-07,-2.79E-06,-2.03E-06,7.70E-06,5.40E-06,-2.07E-07,-5.10E-07,-3.53E-05,-2.05E-06,1.38E-05,1.59E-07,-3.76E-07,-3.43E-07,-5.45E-05,-1.01E-05,2.76E-07
-4.79E-07,-7.60E-06,-2.18E-05,-9.04E-06,-7.78E-07,-1.81E-06,-2.01E-06,7.63E-06,5.30E-06,-2.08E-07,-5.59E-07,-3.46E-05,-2.07E-06,1.33E-05,1.52E-07,-3.73E-07,-3.42E-07,-5.18E-05,-9.01E-06,2.75E-07
-5.31E-07,-7.68E-06,-2.17E-05,-9.07E-06,-7.63E-07,-4.11E-06,-2.05E-06,7.61E-06,5.22E-06,-2.09E-07,-5.35E-07,-3.37E-05,-2.01E-06,1.29E-05,1.45E-07,-3.71E-07,-3.41E-07,-4.86E-05,-7.81E-06,2.73E-07
-7.02E-07,-7.87E-06,-2.15E-05,-9.06E-06,-7.44E-07,-6.61E-06,-2.17E-06,7.61E-06,5.13E-06,-2.09E-07,-4.19E-07,-3.26E-05,-1.86E-06,1.25E-05,1.37E-07,-3.68E-07,-3.40E-07,-4.52E-05,-6.59E-06,2.72E-07
-9.59E-07,-8.15E-06,-2.13E-05,-9.02E-06,-7.23E-07,-8.70E-06,-2.33E-06,7.62E-06,5.02E-06,-2.10E-07,-2.22E-07,-3.14E-05,-1.67E-06,1.20E-05,1.30E-07,-3.65E-07,-3.39E-07,-4.16E-05,-5.34E-06,2.71E-07
-1.30E-06,-8.49E-06,-2.11E-05,-8.95E-06,-7.00E-07,-1.05E-05,-2.52E-06,7.63E-06,4.87E-06,-2.11E-07,6.39E-08,-3.01E-05,-1.42E-06,1.16E-05,1.23E-07,-3.63E-07,-3.38E-07,-3.78E-05,-4.03E-06,2.69E-07
-1.73E-06,-8.90E-06,-2.08E-05,-8.87E-06,-6.75E-07,-1.19E-05,-2.74E-06,7.64E-06,4.67E-06,-2.11E-07,4.17E-07,-2.86E-05,-1.11E-06,1.12E-05,1.16E-07,-3.60E-07,-3.36E-07,-3.39E-05,-2.71E-06,2.68E-07
-2.26E-06,-9.39E-06,-2.05E-05,-8.75E-06,-6.48E-07,-1.26E-05,-2.96E-06,7.60E-06,4.41E-06,-2.11E-07,8.84E-07,-2.72E-05,-7.78E-07,1.07E-05,1.10E-07,-3.58E-07,-3.34E-07,-3.00E-05,-1.47E-06,2.67E-07
-2.88E-06,-9.95E-06,-2.01E-05,-8.60E-06,-6.20E-07,-1.28E-05,-3.22E-06,7.57E-06,4.18E-06,-2.11E-07,1.32E-06,-2.57E-05,-4.24E-07,1.03E-05,1.03E-07,-3.55E-07,-3.32E-07,-2.61E-05,-2.17E-07,2.66E-07
-3.58E-06,-1.05E-05,-1.97E-05,-8.43E-06,-5.91E-07,-1.28E-05,-3.54E-06,7.53E-06,3.99E-06,-2.12E-07,1.69E-06,-2.44E-05,-6.93E-08,9.84E-06,9.63E-08,-3.52E-07,-3.31E-07,-2.22E-05,1.01E-06,2.64E-07
-4.33E-06,-1.12E-05,-1.92E-05,-8.24E-06,-5.61E-07,-1.25E-05,-3.91E-06,7.52E-06,3.86E-06,-2.12E-07,1.89E-06,-2.30E-05,2.78E-07,9.41E-06,8.98E-08,-3.50E-07,-3.29E-07,-1.85E-05,2.19E-06,2.63E-07
-5.15E-06,-1.18E-05,-1.88E-05,-8.04E-06,-5.32E-07,-1.19E-05,-4.38E-06,7.51E-06,3.78E-06,-2.13E-07,1.95E-06,-2.17E-05,6.23E-07,8.98E-06,8.35E-08,-3.47E-07,-3.27E-07,-1.49E-05,3.29E-06,2.62E-07
-6.01E-06,-1.25E-05,-1.83E-05,-7.82E-06,-5.04E-07,-1.12E-05,-4.91E-06,7.50E-06,3.68E-06,-2.13E-07,1.94E-06,-2.04E-05,9.31E-07,8.56E-06,7.73E-08,-3.45E-07,-3.26E-07,-1.16E-05,4.30E-06,2.61E-07
-6.89E-06,-1.32E-05,-1.78E-05,-7.59E-06,-4.76E-07,-1.04E-05,-5.43E-06,7.47E-06,3.58E-06,-2.13E-07,1.82E-06,-1.90E-05,1.25E-06,8.15E-06,7.12E-08,-3.42E-07,-3.24E-07,-8.40E-06,5.22E-06,2.60E-07
-7.78E-06,-1.39E-05,-1.73E-05,-7.36E-06,-4.50E-07,-9.67E-06,-5.96E-06,7.43E-06,3.45E-06,-2.13E-07,1.67E-06,-1.77E-05,1.54E-06,7.75E-06,6.52E-08,-3.40E-07,-3.23E-07,-5.55E-06,6.09E-06,2.59E-07
-8.68E-06,-1.45E-05,-1.68E-05,-7.11E-06,-4.26E-07,-8.94E-06,-6.45E-06,7.37E-06,3.31E-06,-2.12E-07,1.44E-06,-1.64E-05,1.81E-06,7.37E-06,5.94E-08,-3.37E-07,-3.21E-07,-2.94E-06,6.87E-06,2.58E-07
-9.54E-06,-1.51E-05,-1.63E-05,-6.87E-06,-4.03E-07,-8.29E-06,-6.92E-06,7.30E-06,3.18E-06,-2.12E-07,1.11E-06,-1.52E-05,2.03E-06,7.00E-06,5.38E-08,-3.34E-07,-3.19E-07,-7.38E-07,7.52E-06,2.57E-07
-1.04E-05,-1.57E-05,-1.58E-05,-6.64E-06,-3.83E-07,-7.71E-06,-7.35E-06,7.20E-06,3.04E-06,-2.12E-07,7.60E-07,-1.41E-05,2.22E-06,6.65E-06,4.83E-08,-3.32E-07,-3.17E-07,1.27E-06,8.13E-06,2.56E-07
-1.12E-05,-1.63E-05,-1.53E-05,-6.41E-06,-3.63E-07,-7.19E-06,-7.73E-06,7.09E-06,2.90E-06,-2.11E-07,3.50E-07,-1.31E-05,2.39E-06,6.32E-06,4.30E-08,-3.29E-07,-3.16E-07,3.05E-06,8.69E-06,2.55E-07
-1.19E-05,-1.68E-05,-1.48E-05,-6.19E-06,-3.46E-07,-6.74E-06,-8.08E-06,6.97E-06,2.78E-06,-2.11E-07,-8.07E-08,-1.22E-05,2.52E-06,6.00E-06,3.78E-08,-3.27E-07,-3.14E-07,4.51E-06,9.15E-06,2.54E-07
-1.26E-05,-1.73E-05,-1.43E-05,-6.00E-06,-3.32E-07,-6.32E-06,-8.38E-06,6.84E-06,2.66E-06,-2.11E-07,-4.96E-07,-1.13E-05,2.62E-06,5.71E-06,3.27E-08,-3.24E-07,-3.12E-07,5.67E-06,9.52E-06,2.53E-07
-1.32E-05,-1.77E-05,-1.39E-05,-5.82E-06,-3.19E-07,-5.92E-06,-8.61E-06,6.71E-06,2.55E-06,-2.10E-07,-8.73E-07,-1.06E-05,2.68E-06,5.43E-06,2.78E-08,-3.22E-07,-3.11E-07,6.60E-06,9.86E-06,2.52E-07
-1.38E-05,-1.80E-05,-1.36E-05,-5.66E-06,-3.07E-07,-5.55E-06,-8.81E-06,6.57E-06,2.45E-06,-2.09E-07,-1.20E-06,-9.87E-06,2.73E-06,5.17E-06,2.30E-08,-3.19E-07,-3.09E-07,7.41E-06,1.01E-05,2.51E-07
-1.43E-05,-1.83E-05,-1.33E-05,-5.52E-06,-2.97E-07,-5.19E-06,-8.96E-06,6.44E-06,2.34E-06,-2.09E-07,-1.48E-06,-9.26E-06,2.76E-06,4.94E-06,1.82E-08,-3.17E-07,-3.07E-07,8.05E-06,1.04E-05,2.50E-07
-1.47E-05,-1.85E-05,-1.30E-05,-5.42E-06,-2.89E-07,-4.90E-06,-9.03E-06,6.31E-06,2.25E-06,-2.08E-07,-1.66E-06,-8.75E-06,2.75E-06,4.72E-06,1.36E-08,-3.14E-07,-3.05E-07,8.41E-06,1.05E-05,2.50E-07
-1.49E-05,-1.87E-05,-1.28E-05,-5.35E-06,-2.82E-07,-4.64E-06,-9.05E-06,6.19E-06,2.16E-06,-2.08E-07,-1.76E-06,-8.32E-06,2.73E-06,4.53E-06,8.98E-09,-3.11E-07,-3.04E-07,8.69E-06,1.07E-05,2.49E-07
-1.51E-05,-1.87E-05,-1.27E-05,-5.30E-06,-2.77E-07,-4.43E-06,-9.01E-06,6.08E-06,2.08E-06,-2.07E-07,-1.77E-06,-7.97E-06,2.69E-06,4.35E-06,4.49E-09,-3.09E-07,-3.02E-07,8.87E-06,1.08E-05,2.48E-07
-1.53E-05,-1.86E-05,-1.26E-05,-5.28E-06,-2.72E-07,-4.25E-06,-8.92E-06,5.98E-06,2.01E-06,-2.06E-07,-1.73E-06,-7.69E-06,2.64E-06,4.18E-06,6.96E-11,-3.06E-07,-3.00E-07,8.93E-06,1.09E-05,2.47E-07
-1.52E-05,-1.85E-05,-1.26E-05,-5.30E-06,-2.68E-07,-4.13E-06,-8.77E-06,5.89E-06,1.95E-06,-2.05E-07,-1.60E-06,-7.53E-06,2.57E-06,4.04E-06,-4.25E-09,-3.03E-07,-2.98E-07,8.86E-06,1.10E-05,2.47E-07
-1.52E-05,-1.82E-05,-1.27E-05,-5.35E-06,-2.66E-07,-4.05E-06,-8.56E-06,5.82E-06,1.89E-06,-2.05E-07,-1.40E-06,-7.46E-06,2.49E-06,3.90E-06,-8.48E-09,-3.00E-07,-2.96E-07,8.70E-06,1.11E-05,2.46E-07
-1.50E-05,-1.79E-05,-1.28E-05,-5.42E-06,-2.64E-07,-4.00E-06,-8.31E-06,5.75E-06,1.84E-06,-2.04E-07,-1.16E-06,-7.47E-06,2.39E-06,3.78E-06,-1.26E-08,-2.98E-07,-2.95E-07,8.47E-06,1.11E-05,2.45E-07
-1.47E-05,-1.75E-05,-1.30E-05,-5.52E-06,-2.64E-07,-3.99E-06,-8.01E-06,5.69E-06,1.78E-06,-2.03E-07,-8.75E-07,-7.54E-06,2.28E-06,3.67E-06,-1.67E-08,-2.95E-07,-2.93E-07,8.14E-06,1.12E-05,2.45E-07
-1.44E-05,-1.71E-05,-1.32E-05,-5.66E-06,-2.64E-07,-4.01E-06,-7.66E-06,5.64E-06,1.72E-06,-2.02E-07,-5.49E-07,-7.64E-06,2.16E-06,3.57E-06,-2.07E-08,-2.92E-07,-2.91E-07,7.75E-06,1.12E-05,2.45E-07
-1.40E-05,-1.67E-05,-1.35E-05,-5.81E-06,-2.65E-07,-4.03E-06,-7.28E-06,5.59E-06,1.66E-06,-2.01E-07,-2.29E-07,-7.78E-06,2.02E-06,3.47E-06,-2.46E-08,-2.90E-07,-2.89E-07,7.27E-06,1.12E-05,2.44E-07
-1.35E-05,-1.62E-05,-1.38E-05,-5.98E-06,-2.67E-07,-4.08E-06,-6.87E-06,5.55E-06,1.60E-06,-2.00E-07,1.10E-07,-7.94E-06,1.88E-06,3.38E-06,-2.84E-08,-2.87E-07,-2.87E-07,6.73E-06,1.12E-05,2.44E-07
-1.30E-05,-1.57E-05,-1.42E-05,-6.17E-06,-2.69E-07,-4.11E-06,-6.42E-06,5.51E-06,1.54E-06,-1.99E-07,4.22E-07,-8.13E-06,1.71E-06,3.29E-06,-3.21E-08,-2.84E-07,-2.85E-07,6.14E-06,1.12E-05,2.43E-07
-1.24E-05,-1.52E-05,-1.46E-05,-6.38E-06,-2.72E-07,-4.15E-06,-5.96E-06,5.47E-06,1.48E-06,-1.98E-07,7.14E-07,-8.33E-06,1.55E-06,3.20E-06,-3.58E-08,-2.82E-07,-2.83E-07,5.49E-06,1.12E-05,2.43E-07
-1.17E-05,-1.46E-05,-1.50E-05,-6.60E-06,-2.76E-07,-4.24E-06,-5.48E-06,5.42E-06,1.42E-06,-1.97E-07,9.61E-07,-8.59E-06,1.38E-06,3.10E-06,-3.93E-08,-2.79E-07,-2.81E-07,4.79E-06,1.12E-05,2.43E-07
-1.09E-05,-1.41E-05,-1.54E-05,-6.82E-06,-2.80E-07,-4.36E-06,-5.00E-06,5.37E-06,1.36E-06,-1.96E-07,1.14E-06,-8.88E-06,1.20E-06,3.00E-06,-4.27E-08,-2.77E-07,-2.79E-07,4.06E-06,1.11E-05,2.43E-07
-1.02E-05,-1.35E-05,-1.58E-05,-7.05E-06,-2.86E-07,-4.52E-06,-4.52E-06,5.31E-06,1.31E-06,-1.95E-07,1.30E-06,-9.16E-06,1.01E-06,2.90E-06,-4.60E-08,-2.74E-07,-2.77E-07,3.29E-06,1.11E-05,2.42E-07
-9.30E-06,-1.30E-05,-1.62E-05,-7.29E-06,-2.94E-07,-4.71E-06,-4.06E-06,5.25E-06,1.25E-06,-1.94E-07,1.38E-06,-9.46E-06,8.10E-07,2.80E-06,-4.92E-08,-2.72E-07,-2.75E-07,2.50E-06,1.10E-05,2.42E-07
-8.40E-06,-1.24E-05,-1.66E-05,-7.51E-06,-3.05E-07,-4.91E-06,-3.63E-06,5.17E-06,1.21E-06,-1.93E-07,1.36E-06,-9.73E-06,6.23E-07,2.70E-06,-5.23E-08,-2.69E-07,-2.73E-07,1.74E-06,1.10E-05,2.42E-07
-7.47E-06,-1.18E-05,-1.69E-05,-7.73E-06,-3.17E-07,-5.08E-06,-3.23E-06,5.09E-06,1.16E-06,-1.92E-07,1.29E-06,-9.99E-06,4.37E-07,2.59E-06,-5.53E-08,-2.67E-07,-2.71E-07,9.92E-07,1.09E-05,2.42E-07
-6.51E-06,-1.12E-05,-1.73E-05,-7.95E-06,-3.29E-07,-5.21E-06,-2.87E-06,5.00E-06,1.11E-06,-1.91E-07,1.12E-06,-1.02E-05,2.55E-07,2.48E-06,-5.82E-08,-2.64E-07,-2.69E-07,2.64E-07,1.08E-05,2.42E-07
-5.56E-06,-1.06E-05,-1.76E-05,-8.16E-06,-3.41E-07,-5.27E-06,-2.55E-06,4.91E-06,1.06E-06,-1.90E-07,9.06E-07,-1.04E-05,7.65E-08,2.36E-06,-6.10E-08,-2.62E-07,-2.67E-07,-4.38E-07,1.07E-05,2.42E-07
-4.63E-06,-1.01E-05,-1.79E-05,-8.35E-06,-3.51E-07,-5.18E-06,-2.31E-06,4.81E-06,1.01E-06,-1.89E-07,6.54E-07,-1.06E-05,-9.47E-08,2.24E-06,-6.37E-08,-2.60E-07,-2.64E-07,-1.08E-06,1.06E-05,2.42E-07
-3.75E-06,-9.53E-06,-1.81E-05,-8.53E-06,-3.58E-07,-4.97E-06,-2.11E-06,4.71E-06,9.75E-07,-1.88E-07,4.31E-07,-1.08E-05,-2.49E-07,2.12E-06,-6.64E-08,-2.57E-07,-2.62E-07,-1.59E-06,1.05E-05,2.42E-07
-2.92E-06,-9.02E-06,-1.83E-05,-8.68E-06,-3.61E-07,-4.67E-06,-1.94E-06,4.60E-06,9.48E-07,-1.87E-07,3.04E-07,-1.10E-05,-3.93E-07,2.00E-06,-6.89E-08,-2.55E-07,-2.60E-07,-2.04E-06,1.03E-05,2.42E-07
-2.17E-06,-8.57E-06,-1.84E-05,-8.81E-06,-3.61E-07,-4.21E-06,-1.79E-06,4.50E-06,9.25E-07,-1.86E-07,2.76E-07,-1.11E-05,-5.25E-07,1.88E-06,-7.13E-08,-2.53E-07,-2.57E-07,-2.44E-06,1.02E-05,2.42E-07
-1.54E-06,-8.19E-06,-1.85E-05,-8.92E-06,-3.57E-07,-3.58E-06,-1.63E-06,4.39E-06,8.87E-07,-1.85E-07,3.18E-07,-1.12E-05,-6.26E-07,1.75E-06,-7.37E-08,-2.51E-07,-2.55E-07,-2.71E-06,1.00E-05,2.42E-07
-1.04E-06,-7.87E-06,-1.86E-05,-9.00E-06,-3.52E-07,-2.80E-06,-1.49E-06,4.28E-06,8.19E-07,-1.84E-07,2.88E-07,-1.12E-05,-7.00E-07,1.63E-06,-7.59E-08,-2.48E-07,-2.53E-07,-2.89E-06,9.89E-06,2.42E-07
-6.45E-07,-7.63E-06,-1.87E-05,-9.06E-06,-3.47E-07,-1.99E-06,-1.38E-06,4.19E-06,7.33E-07,-1.82E-07,1.96E-07,-1.11E-05,-7.49E-07,1.51E-06,-7.81E-08,-2.46E-07,-2.51E-07,-3.00E-06,9.75E-06,2.42E-07
-3.79E-07,-7.45E-06,-1.87E-05,-9.10E-06,-3.43E-07,-1.15E-06,-1.32E-06,4.12E-06,6.45E-07,-1.81E-07,5.91E-08,-1.11E-05,-7.76E-07,1.39E-06,-8.02E-08,-2.44E-07,-2.49E-07,-3.02E-06,9.62E-06,2.41E-07
-2.80E-07,-7.38E-06,-1.86E-05,-9.11E-06,-3.38E-07,-4.39E-07,-1.32E-06,4.07E-06,5.90E-07,-1.80E-07,-4.13E-08,-1.09E-05,-7.77E-07,1.28E-06,-8.22E-08,-2.42E-07,-2.47E-07,-2.91E-06,9.52E-06,2.41E-07
-3.33E-07,-7.39E-06,-1.85E-05,-9.08E-06,-3.33E-07,-8.08E-07,-1.36E-06,4.03E-06,5.52E-07,-1.79E-07,-5.44E-08,-1.07E-05,-7.63E-07,1.16E-06,-8.41E-08,-2.40E-07,-2.45E-07,-2.76E-06,9.39E-06,2.41E-07
-5.20E-07,-7.48E-06,-1.84E-05,-9.03E-06,-3.28E-07,-1.47E-06,-1.41E-06,4.00E-06,5.24E-07,-1.78E-07,-1.27E-09,-1.03E-05,-7.31E-07,1.05E-06,-8.60E-08,-2.38E-07,-2.43E-07,-2.52E-06,9.28E-06,2.40E-07
-8.38E-07,-7.65E-06,-1.82E-05,-8.96E-06,-3.22E-07,-2.16E-06,-1.47E-06,3.98E-06,4.99E-07,-1.77E-07,1.10E-07,-9.90E-06,-6.79E-07,9.48E-07,-8.78E-08,-2.36E-07,-2.41E-07,-2.21E-06,9.17E-06,2.40E-07
-1.31E-06,-7.90E-06,-1.81E-05,-8.86E-06,-3.16E-07,-2.71E-06,-1.54E-06,3.97E-06,4.72E-07,-1.76E-07,2.58E-07,-9.43E-06,-6.09E-07,8.46E-07,-8.95E-08,-2.33E-07,-2.39E-07,-1.84E-06,9.06E-06,2.39E-07
-1.93E-06,-8.22E-06,-1.78E-05,-8.73E-06,-3.09E-07,-3.09E-06,-1.62E-06,3.96E-06,4.43E-07,-1.74E-07,4.27E-07,-8.97E-06,-5.30E-07,7.47E-07,-9.11E-08,-2.31E-07,-2.37E-07,-1.44E-06,8.93E-06,2.39E-07
-2.64E-06,-8.58E-06,-1.76E-05,-8.59E-06,-3.02E-07,-3.34E-06,-1.72E-06,3.95E-06,4.17E-07,-1.73E-07,5.89E-07,-8.51E-06,-4.39E-07,6.56E-07,-9.27E-08,-2.29E-07,-2.35E-07,-1.01E-06,8.81E-06,2.38E-07
-3.46E-06,-8.99E-06,-1.73E-05,-8.42E-06,-2.93E-07,-3.44E-06,-1.84E-06,3.95E-06,3.92E-07,-1.72E-07,7.61E-07,-8.05E-06,-3.38E-07,5.68E-07,-9.42E-08,-2.27E-07,-2.33E-07,-5.45E-07,8.69E-06,2.38E-07
-4.36E-06,-9.44E-06,-1.69E-05,-8.23E-06,-2.84E-07,-3.43E-06,-1.99E-06,3.93E-06,3.67E-07,-1.71E-07,9.28E-07,-7.61E-06,-2.39E-07,4.83E-07,-9.56E-08,-2.25E-07,-2.32E-07,-1.02E-07,8.55E-06,2.37E-07
-5.33E-06,-9.90E-06,-1.66E-05,-8.02E-06,-2.73E-07,-3.29E-06,-2.17E-06,3.91E-06,3.44E-07,-1.69E-07,1.09E-06,-7.14E-06,-1.31E-07,4.04E-07,-9.70E-08,-2.23E-07,-2.30E-07,3.70E-07,8.41E-06,2.36E-07
-6.34E-06,-1.04E-05,-1.62E-05,-7.79E-06,-2.63E-07,-3.09E-06,-2.36E-06,3.88E-06,3.18E-07,-1.68E-07,1.22E-06,-6.66E-06,-2.86E-08,3.28E-07,-9.83E-08,-2.21E-07,-2.28E-07,8.07E-07,8.27E-06,2.35E-07
-7.36E-06,-1.08E-05,-1.58E-05,-7.56E-06,-2.51E-07,-2.83E-06,-2.56E-06,3.85E-06,2.90E-07,-1.67E-07,1.34E-06,-6.16E-06,7.81E-08,2.55E-07,-9.95E-08,-2.18E-07,-2.26E-07,1.25E-06,8.11E-06,2.35E-07
-8.37E-06,-1.13E-05,-1.54E-05,-7.31E-06,-2.40E-07,-2.50E-06,-2.77E-06,3.81E-06,2.60E-07,-1.66E-07,1.41E-06,-5.64E-06,1.81E-07,1.89E-07,-1.01E-07,-2.16E-07,-2.24E-07,1.65E-06,7.96E-06,2.34E-07
-9.36E-06,-1.17E-05,-1.50E-05,-7.07E-06,-2.29E-07,-2.15E-06,-2.98E-06,3.75E-06,2.24E-07,-1.65E-07,1.43E-06,-5.16E-06,2.75E-07,1.25E-07,-1.02E-07,-2.14E-07,-2.22E-07,2.00E-06,7.80E-06,2.33E-07
-1.03E-05,-1.21E-05,-1.45E-05,-6.82E-06,-2.19E-07,-1.81E-06,-3.18E-06,3.69E-06,1.93E-07,-1.64E-07,1.43E-06,-4.72E-06,3.64E-07,6.43E-08,-1.03E-07,-2.12E-07,-2.21E-07,2.32E-06,7.63E-06,2.32E-07
-1.12E-05,-1.25E-05,-1.41E-05,-6.56E-06,-2.10E-07,-1.47E-06,-3.37E-06,3.63E-06,1.64E-07,-1.63E-07,1.39E-06,-4.31E-06,4.42E-07,8.41E-09,-1.04E-07,-2.10E-07,-2.19E-07,2.60E-06,7.46E-06,2.31E-07
-1.19E-05,-1.28E-05,-1.36E-05,-6.31E-06,-2.02E-07,-1.16E-06,-3.55E-06,3.56E-06,1.39E-07,-1.63E-07,1.33E-06,-3.94E-06,5.13E-07,-4.59E-08,-1.05E-07,-2.08E-07,-2.17E-07,2.87E-06,7.30E-06,2.29E-07
