70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
4.95E-09,,2.71E-08,,5.34E-08,,3.59E-09,,1.75E-08,6.64E-07,,7.61E-09,5.20E-09,,,2.85E-08,,,1.04E-07,7.17E-12
6.21E-09,,2.24E-08,,5.64E-08,,3.97E-09,,1.79E-08,8.61E-07,,6.95E-09,5.65E-09,,,2.26E-08,,,1.02E-07,1.28E-11
7.27E-09,,1.60E-08,,5.60E-08,,3.07E-09,,1.70E-08,6.80E-07,,5.05E-09,4.83E-09,,,1.61E-08,,,9.72E-08,1.58E-12
9.50E-09,,1.29E-08,,5.52E-08,,3.07E-09,,1.68E-08,2.13E-07,,4.26E-09,5.03E-09,,,1.15E-08,,,9.45E-08,-8.54E-12
1.24E-08,,1.23E-08,,5.43E-08,,4.05E-09,,1.77E-08,9.63E-07,,4.65E-09,6.09E-09,,,8.66E-09,,,9.37E-08,1.47E-11
1.43E-08,,9.43E-09,,5.11E-08,,4.06E-09,,1.69E-08,6.30E-07,,4.35E-09,5.97E-09,,,5.63E-09,,,9.19E-08,9.59E-12
1.61E-08,,6.26E-09,,4.85E-08,,4.30E-09,,1.61E-08,4.00E-08,,4.21E-09,6.06E-09,,,4.91E-09,,,9.05E-08,1.13E-11
1.71E-08,,3.23E-09,,4.42E-08,,4.27E-09,,1.49E-08,-1.17E-07,,3.69E-09,5.80E-09,,,3.92E-09,,,8.90E-08,5.45E-12
1.74E-08,,7.19E-10,,3.99E-08,,4.58E-09,,1.39E-08,-3.14E-07,,3.24E-09,5.78E-09,,,4.30E-09,,,8.69E-08,1.73E-12
1.41E-08,,-5.41E-09,,3.21E-08,,1.86E-09,,9.28E-09,-5.55E-07,,-1.67E-10,2.64E-09,,,2.31E-09,,,8.00E-08,-9.48E-11
1.64E-08,,7.42E-10,,3.64E-08,,6.39E-09,,1.31E-08,5.57E-07,,4.11E-09,7.23E-09,,,1.23E-08,,,8.21E-08,4.33E-11
1.26E-08,,-2.58E-10,,3.21E-08,,5.11E-09,,1.06E-08,7.19E-07,,2.25E-09,5.86E-09,,,1.45E-08,,,7.61E-08,-6.73E-12
9.39E-09,,1.11E-09,,3.02E-08,,5.24E-09,,1.01E-08,1.20E-06,,1.85E-09,6.09E-09,,,1.85E-08,,,7.28E-08,6.54E-12
6.48E-09,,2.12E-09,,2.82E-08,,4.75E-09,,8.75E-09,8.86E-07,,9.74E-10,5.73E-09,,,2.19E-08,,,6.87E-08,-2.35E-12
7.22E-09,,5.95E-09,,3.11E-08,,6.26E-09,,1.02E-08,-3.52E-07,,2.86E-09,7.71E-09,,,2.92E-08,,,6.79E-08,4.65E-11
4.09E-09,,-1.98E-10,,2.40E-08,,1.41E-09,,4.59E-09,-3.10E-07,,-2.06E-09,2.98E-09,,,2.56E-08,,,5.92E-08,-6.79E-11
1.34E-08,,7.90E-09,,3.47E-08,,7.12E-09,,1.11E-08,1.87E-07,,4.22E-09,9.44E-09,,,3.73E-08,,,6.65E-08,2.30E-11
1.56E-08,,5.59E-09,,3.27E-08,,5.05E-09,,8.82E-09,3.01E-07,,1.96E-09,7.44E-09,,,3.51E-08,,,5.88E-08,2.27E-10
1.48E-08,,4.69E-09,,3.26E-08,,3.76E-09,,7.58E-09,4.63E-07,,1.12E-09,6.60E-09,,,3.33E-08,,,5.17E-08,-1.23E-12
1.20E-08,,6.66E-09,,3.38E-08,,3.33E-09,,7.13E-09,4.04E-07,,1.41E-09,6.65E-09,,,3.30E-08,,,4.56E-08,-1.20E-10
7.90E-09,,5.54E-09,,3.39E-08,,2.37E-09,,6.04E-09,8.53E-07,,4.26E-10,5.98E-09,,,3.02E-08,,,3.48E-08,2.20E-11
9.92E-10,,3.02E-09,,2.74E-08,,-1.18E-09,,1.90E-09,1.25E-06,,-3.45E-09,2.38E-09,,,2.24E-08,,,2.14E-08,4.66E-10
-6.81E-10,,7.56E-09,,3.14E-08,,-1.53E-10,,3.51E-09,2.21E-07,,-1.27E-09,4.32E-09,,,2.63E-08,,,2.23E-08,-9.47E-11
9.78E-09,,2.76E-08,,5.03E-08,,1.21E-08,,1.70E-08,-2.10E-07,,1.17E-08,1.75E-08,,,4.34E-08,,,4.06E-08,1.96E-10
-1.81E-08,,-2.22E-09,,1.62E-08,,-1.28E-08,,-9.19E-09,4.49E-07,,-1.40E-08,-7.68E-09,,,1.13E-08,,,9.03E-09,-2.23E-09
9.71E-09,,3.17E-08,,5.11E-08,,1.84E-08,,2.30E-08,1.86E-07,,1.79E-08,2.36E-08,,,4.46E-08,,,4.83E-08,2.73E-09
3.49E-09,,2.45E-08,,4.90E-08,,1.73E-08,,2.17E-08,-6.29E-07,,1.71E-08,2.34E-08,,,4.39E-08,,,5.47E-08,4.08E-09
-5.07E-08,,-2.77E-08,,-2.86E-09,,-3.17E-08,,-2.80E-08,-9.18E-07,,-3.29E-08,-2.44E-08,,,-9.89E-09,,,5.00E-09,-8.27E-09
2.49E-08,,4.05E-08,,6.91E-08,,4.49E-08,,5.15E-08,-9.67E-08,,4.57E-08,5.05E-08,,,7.01E-08,,,9.23E-08,1.06E-08
-4.00E-07,,-3.79E-07,,-3.79E-07,,-3.78E-07,,-3.75E-07,-2.26E-06,,-3.91E-07,-3.73E-07,,,-3.92E-07,,,-3.80E-07,-1.29E-07
3.68E-07,,3.96E-07,,4.37E-07,,3.93E-07,,4.04E-07,6.04E-07,,3.99E-07,4.02E-07,,,4.34E-07,,,4.76E-07,1.93E-07
-3.73E-08,,-1.95E-08,,2.79E-08,,-2.51E-08,,-1.76E-08,-1.09E-06,,-2.29E-08,-1.37E-08,,,1.17E-08,,,4.51E-08,-6.90E-09
-4.81E-07,,-4.89E-07,,-4.88E-07,,-4.64E-07,,-4.65E-07,-1.07E-06,,-4.71E-07,-4.60E-07,,,-4.88E-07,,,-4.80E-07,-2.34E-07
-2.11E-07,,-2.23E-07,,-2.73E-07,,-1.94E-07,,-1.98E-07,-3.98E-07,,-2.08E-07,-1.95E-07,,,-2.68E-07,,,-2.33E-07,-1.08E-07
2.24E-06,,2.36E-06,,2.67E-06,,2.22E-06,,2.30E-06,3.22E-06,,2.29E-06,2.26E-06,,,2.62E-06,,,2.74E-06,1.13E-06
-5.20E-06,,-5.42E-06,,-6.01E-06,,-5.16E-06,,-5.29E-06,-6.90E-06,,-5.31E-06,-5.24E-06,,,-5.96E-06,,,-6.14E-06,-2.69E-06
-1.00E-05,,-1.08E-05,,-1.24E-05,,-9.79E-06,,-1.02E-05,-1.20E-05,,-1.02E-05,-9.93E-06,,,-1.21E-05,,,-1.22E-05,-4.31E-06
1.18E-05,,1.25E-05,,1.36E-05,,1.17E-05,,1.20E-05,1.56E-05,,1.20E-05,1.18E-05,,,1.34E-05,,,1.35E-05,5.18E-06
-1.04E-05,,-1.09E-05,,-1.15E-05,,-1.03E-05,,-1.05E-05,-1.12E-05,,-1.05E-05,-1.03E-05,,,-1.14E-05,,,-1.14E-05,-4.48E-06
-8.46E-06,,-8.83E-06,,-9.30E-06,,-8.45E-06,,-8.59E-06,-8.11E-06,,-8.61E-06,-8.50E-06,,,-9.26E-06,,,-9.26E-06,-3.93E-06
1.67E-05,,1.73E-05,,1.79E-05,,1.65E-05,,1.70E-05,1.97E-05,,1.67E-05,1.65E-05,,,1.79E-05,,,1.76E-05,7.28E-06
-1.10E-05,,-1.12E-05,,-1.02E-05,,-1.10E-05,,-1.15E-05,-1.15E-05,,-1.09E-05,-1.08E-05,,,-1.05E-05,,,-9.95E-06,-4.39E-06
1.16E-05,,1.07E-05,,2.11E-05,,8.87E-06,,9.34E-06,-1.23E-05,,9.40E-06,9.39E-06,,,1.97E-05,,,2.03E-05,2.64E-05
